title,url
A Variable Occurrence-Centric Framework for Inconsistency Handling,https://papers.cool/venue/33661@AAAI
Learning Theorem Rationale for Improving the Mathematical Reasoning Capability of Large Language Models,https://papers.cool/venue/33662@AAAI
Joint Knowledge Editing for Information Enrichment and Probability Promotion,https://papers.cool/venue/33663@AAAI
MTVHunter: Smart Contracts Vulnerability Detection Based on Multi-Teacher Knowledge Translation,https://papers.cool/venue/33664@AAAI
Column-Oriented Datalog on the GPU,https://papers.cool/venue/33665@AAAI
SR-FoT: A Syllogistic-Reasoning Framework of Thought for Large Language Models Tackling Knowledge-based Reasoning Tasks,https://papers.cool/venue/33666@AAAI
Traffic Scenario Logic: A Spatial-Temporal Logic for Modeling and Reasoning of Urban Traffic Scenarios,https://papers.cool/venue/33667@AAAI
Goal-Driven Reasoning in DatalogMTL with Magic Sets,https://papers.cool/venue/33668@AAAI
Eliciting Causal Abilities in Large Language Models for Reasoning Tasks,https://papers.cool/venue/33669@AAAI
Temporal Conjunctive Query Answering via Rewriting,https://papers.cool/venue/33670@AAAI
SPAC: Sparse Partitioning and Adaptive Core Tensor Pruning Model for Knowledge Graph Completion,https://papers.cool/venue/33671@AAAI
Knowledge Graph Completion with Relation-Aware Anchor Enhancement,https://papers.cool/venue/33672@AAAI
What Is a Good Question? Assessing Question Quality via Meta-Fact Checking,https://papers.cool/venue/33673@AAAI
A Theory of Formalisms for Representing Knowledge,https://papers.cool/venue/33674@AAAI
Counterfactual Debiasing for Physical Audiovisual Commonsense Reasoning,https://papers.cool/venue/33675@AAAI
SVasP: Self-Versatility Adversarial Style Perturbation for Cross-Domain Few-Shot Learning,https://papers.cool/venue/33676@AAAI
AAAI.2025 - Machine Learning,https://papers.cool/venue/AAAI.2025?group=Machine Learning
Exponential-Family Harmoniums with Neural Sufficient Statistics,https://papers.cool/venue/33677@AAAI
Little Is Enough: Boosting Privacy by Sharing Only Hard Labels in Federated Semi-Supervised Learning,https://papers.cool/venue/33678@AAAI
Bootstrapped Reward Shaping,https://papers.cool/venue/33679@AAAI
Markov Balance Satisfaction Improves Performance in Strictly Batch Offline Imitation Learning,https://papers.cool/venue/33680@AAAI
Walking the Web of Concept-Class Relationships in Incrementally Trained Interpretable Models,https://papers.cool/venue/33681@AAAI
Active Fourier Auditor for Estimating Distributional Properties of ML Models,https://papers.cool/venue/33682@AAAI
Improving Deep Learning Speed and Performance Through Synaptic Neural Balance,https://papers.cool/venue/33683@AAAI
"Even-if Explanations: Formal Foundations, Priorities and Complexity",https://papers.cool/venue/33684@AAAI
Masked Language Modeling Becomes Conditional Density Estimation for Tabular Data Synthesis,https://papers.cool/venue/33685@AAAI
Unleashing the Potential of Model Bias for Generalized Category Discovery,https://papers.cool/venue/33686@AAAI
Approximating Metric Magnitude of Point Sets,https://papers.cool/venue/33687@AAAI
On the Robustness of Distributed Machine Learning Against Transfer Attacks,https://papers.cool/venue/33688@AAAI
Gaussian Graphical Modelling Without Independence Assumptions for Uncentered Data,https://papers.cool/venue/33689@AAAI
When Can We Approximate Wide Contrastive Models with Neural Tangent Kernels and Principal Component Analysis?,https://papers.cool/venue/33690@AAAI
When Witnesses Defend: A Witness Graph Topological Layer for Adversarial Graph Learning,https://papers.cool/venue/33691@AAAI
Neural Combinatorial Clustered Bandits for Recommendation Systems,https://papers.cool/venue/33692@AAAI
Parallel-Learning of Invariant and Tempo-variant Attributes of Single-Lead Cardiac Signals: PLITA,https://papers.cool/venue/33693@AAAI
List Update with Prediction,https://papers.cool/venue/33694@AAAI
Cradle-VAE: Enhancing Single-Cell Gene Perturbation Modeling with Counterfactual Reasoning-based Artifact Disentanglement,https://papers.cool/venue/33695@AAAI
RAT: Adversarial Attacks on Deep Reinforcement Agents for Targeted Behaviors,https://papers.cool/venue/33696@AAAI
FSL-Rectifier: Rectify Outliers in Few-Shot Learning via Test-Time Augmentation,https://papers.cool/venue/33697@AAAI
How Not to Stitch Representations to Measure Similarity: Task Loss Matching Versus Direct Matching,https://papers.cool/venue/33698@AAAI
Improved Fixed-Parameter Bounds for Min-Sum-Radii and Diameters k-Clustering and Their Fair Variants,https://papers.cool/venue/33699@AAAI
EFSkip: A New Error Feedback with Linear Speedup for Compressed Federated Learning with Arbitrary Data Heterogeneity,https://papers.cool/venue/33700@AAAI
On the Trainability and Classical Simulability of Learning Matrix Product States Variationally,https://papers.cool/venue/33701@AAAI
Deep-Union Completion,https://papers.cool/venue/33702@AAAI
A (1+ε)-Approximation for Ultrametric Embedding in Subquadratic Time,https://papers.cool/venue/33703@AAAI
Generalized Convergence Analysis of Tsetlin Automaton Based Algorithms: A Probabilistic Approach to Concept Learning,https://papers.cool/venue/33704@AAAI
Inverse Reinforcement Learning by Estimating Expertise of Demonstrators,https://papers.cool/venue/33705@AAAI
Langevin Monte Carlo Beyond Lipschitz Gradient Continuity,https://papers.cool/venue/33706@AAAI
Teaching Models to Improve on Tape,https://papers.cool/venue/33707@AAAI
Learnability of Parameter-Bounded Bayes Nets,https://papers.cool/venue/33708@AAAI
Unsupervised Audio-Visual Segmentation with Modality Alignment,https://papers.cool/venue/33709@AAAI
Neural Conjugate Flows: A Physics-Informed Architecture with Flow Structure,https://papers.cool/venue/33710@AAAI
Weighted Embeddings for Low-Dimensional Graph Representation,https://papers.cool/venue/33711@AAAI
Conditional Feature Importance with Generative Modeling Using Adversarial Random Forests,https://papers.cool/venue/33712@AAAI
The Indoor-Training Effect: Unexpected Gains from Distribution Shifts in the Transition Function,https://papers.cool/venue/33713@AAAI
Leveraging Constraint Violation Signals for Action Constrained Reinforcement Learning,https://papers.cool/venue/33714@AAAI
Generating Counterfactual Explanations Under Temporal Constraints,https://papers.cool/venue/33715@AAAI
Accelerated Methods with Compressed Communications for Distributed Optimization Problems Under Data Similarity,https://papers.cool/venue/33716@AAAI
Disentangling Long-Short Term State Under Unknown Interventions for Online Time Series Forecasting,https://papers.cool/venue/33717@AAAI
ML-GOOD: Towards Multi-Label Graph Out-Of-Distribution Detection,https://papers.cool/venue/33718@AAAI
Fairness Shields: Safeguarding against Biased Decision Makers,https://papers.cool/venue/33719@AAAI
Neural Reasoning Networks: Efficient Interpretable Neural Networks with Automatic Textual Explanations,https://papers.cool/venue/33720@AAAI
Batch Ensemble for Variance Dependent Regret in Stochastic Bandits,https://papers.cool/venue/33721@AAAI
Flash Diffusion: Accelerating Any Conditional Diffusion Model for Few Steps Image Generation,https://papers.cool/venue/33722@AAAI
DiffExp: Efficient Exploration in Reward Fine-tuning for Text-to-Image Diffusion Models,https://papers.cool/venue/33723@AAAI
Differentiable Adversarial Attacks for Marked Temporal Point Processes,https://papers.cool/venue/33724@AAAI
Global Graph Propagation with Hierarchical Information Transfer for Incomplete Contrastive Multi-view Clustering,https://papers.cool/venue/33725@AAAI
Constraint-Adaptive Policy Switching for Offline Safe Reinforcement Learning,https://papers.cool/venue/33726@AAAI
Efficient Anomaly Detection of Irregular Sequences in Ct-Echo Model Space,https://papers.cool/venue/33727@AAAI
JEN-1 DreamStyler: Customized Musical Concept Learning via Pivotal Parameters Tuning,https://papers.cool/venue/33728@AAAI
Pseudo Informative Episode Construction for Few-Shot Class-Incremental Learning,https://papers.cool/venue/33729@AAAI
SemStereo: Semantic-Constrained Stereo Matching Network for Remote Sensing,https://papers.cool/venue/33730@AAAI
Biased Incomplete Multi-View Learning,https://papers.cool/venue/33731@AAAI
FedPop: Federated Population-based Hyperparameter Tuning,https://papers.cool/venue/33732@AAAI
Understanding Individual Agent Importance in Multi-Agent System via Counterfactual Reasoning,https://papers.cool/venue/33733@AAAI
Cross-View Graph Consistency Learning for Invariant Graph Representations,https://papers.cool/venue/33734@AAAI
Error Analysis Affected by Heavy-Tailed Gradients for Non-Convex Pairwise Stochastic Gradient Descent,https://papers.cool/venue/33735@AAAI
Semi-Supervised Multimodal Classification Through Learning from Modal and Strategic Complementarities,https://papers.cool/venue/33736@AAAI
Integrating Sequence and Image Modeling in Irregular Medical Time Series Through Self-Supervised Learning,https://papers.cool/venue/33737@AAAI
Robust Logit Adjustment for Learning with Long-Tailed Noisy Data,https://papers.cool/venue/33738@AAAI
Federated Foundation Models on Heterogeneous Time Series,https://papers.cool/venue/33739@AAAI
SpotDiff: Spatial Gene Expression Imputation Diffusion with Single-Cell RNA Sequencing Data Integration,https://papers.cool/venue/33740@AAAI
Learnware Specification via Label-Aware Neural Embedding,https://papers.cool/venue/33741@AAAI
Make Domain Shift a Catastrophic Forgetting Alleviator in Class-Incremental Learning,https://papers.cool/venue/33742@AAAI
Smoothness Really Matters: A Simple Yet Effective Approach for Unsupervised Graph Domain Adaptation,https://papers.cool/venue/33743@AAAI
Debiased Active Learning with Variational Gradient Rectifier,https://papers.cool/venue/33744@AAAI
The Distributional Reward Critic Framework for Reinforcement Learning Under Perturbed Rewards,https://papers.cool/venue/33745@AAAI
DualGFL: Federated Learning with a Dual-Level Coalition-Auction Game,https://papers.cool/venue/33746@AAAI
Sequence Complementor: Complementing Transformers for Time Series Forecasting with Learnable Sequences,https://papers.cool/venue/33747@AAAI
MIETT: Multi-Instance Encrypted Traffic Transformer for Encrypted Traffic Classification,https://papers.cool/venue/33748@AAAI
Novelty-Guided Data Reuse for Efficient and Diversified Multi-Agent Reinforcement Learning,https://papers.cool/venue/33749@AAAI
Anchor Learning with Potential Cluster Constraints for Multi-view Clustering,https://papers.cool/venue/33750@AAAI
Beyond Homophily: Graph Contrastive Learning with Macro-Micro Message Passing,https://papers.cool/venue/33751@AAAI
A Pioneering Neural Network Method for Efficient and Robust Fuel Sloshing Simulation in Aircraft,https://papers.cool/venue/33752@AAAI
GeCC: Generalized Contrastive Clustering with Domain Shifts Modeling,https://papers.cool/venue/33753@AAAI
EditBoard: Towards a Comprehensive Evaluation Benchmark for Text-Based Video Editing Models,https://papers.cool/venue/33754@AAAI
Attack-inspired Calibration Loss for Calibrating Crack Recognition,https://papers.cool/venue/33755@AAAI
Convergence Rate in a Nonlinear Two-Time-Scale Stochastic Approximation with State (Time)-Dependence,https://papers.cool/venue/33756@AAAI
Community-Aware Variational Autoencoder for Continuous Dynamic Networks,https://papers.cool/venue/33757@AAAI
WatE: A Wasserstein t-distributed Embedding Method for Information-enriched Graph Visualization,https://papers.cool/venue/33758@AAAI
GradQ-ViT: Robust and Efficient Gradient Quantization for Vision Transformers,https://papers.cool/venue/33759@AAAI
Unveiling the Threat of Fraud Gangs to Graph Neural Networks: Multi-Target Graph Injection Attacks Against GNN-Based Fraud Detectors,https://papers.cool/venue/33760@AAAI
MimiQ: Low-Bit Data-Free Quantization of Vision Transformers with Encouraging Inter-Head Attention Similarity,https://papers.cool/venue/33761@AAAI
ZeroHAR: Sensor Context Augments Zero-Shot Wearable Action Recognition,https://papers.cool/venue/33762@AAAI
Deep Implicit Imitation Reinforcement Learning in Heterogeneous Action Settings,https://papers.cool/venue/33763@AAAI
Rethinking the Starting Point: Collaborative Pre-Training for Federated Downstream Tasks,https://papers.cool/venue/33764@AAAI
Cross-Validated Off-Policy Evaluation,https://papers.cool/venue/33765@AAAI
Generalized Dimension Reduction Using Semi-Relaxed Gromov-Wasserstein Distance,https://papers.cool/venue/33766@AAAI
Probabilistic Shielding for Safe Reinforcement Learning,https://papers.cool/venue/33767@AAAI
A Similarity Paradigm Through Textual Regularization Without Forgetting,https://papers.cool/venue/33768@AAAI
Neural Variable-Order Fractional Differential Equation Networks,https://papers.cool/venue/33769@AAAI
Few-Shot Audio-Visual Class-Incremental Learning with Temporal Prompting and Regularization,https://papers.cool/venue/33770@AAAI
Synthetic Tabular Data Generation for Imbalanced Classification: The Surprising Effectiveness of an Overlap Class,https://papers.cool/venue/33771@AAAI
Creating Coherence in Federated Non-Negative Matrix Factorization,https://papers.cool/venue/33772@AAAI
Federated Binary Matrix Factorization Using Proximal Optimization,https://papers.cool/venue/33773@AAAI
Skill Disentanglement in Reproducing Kernel Hilbert Space,https://papers.cool/venue/33774@AAAI
CAGE: Unsupervised Visual Composition and Animation for Controllable Video Generation,https://papers.cool/venue/33775@AAAI
OneBatchPAM: A Fast and Frugal K-Medoids Algorithm,https://papers.cool/venue/33776@AAAI
Relational Neurosymbolic Markov Models,https://papers.cool/venue/33777@AAAI
Stochastic Online Instrumental Variable Regression: Regrets for Endogeneity and Bandit Feedback,https://papers.cool/venue/33778@AAAI
THESAURUS: Contrastive Graph Clustering by Swapping Fused Gromov-Wasserstein Couplings,https://papers.cool/venue/33779@AAAI
Asymptotic Unbiased Sample Sampling to Speed Up Sharpness-Aware Minimization,https://papers.cool/venue/33780@AAAI
Expected Hypervolume Improvement Is a Particular Hypervolume Improvement,https://papers.cool/venue/33781@AAAI
VQ4DiT: Efficient Post-Training Vector Quantization for Diffusion Transformers,https://papers.cool/venue/33782@AAAI
Learning to Generate Gradients for Test-Time Adaptation via Test-Time Training Layers,https://papers.cool/venue/33783@AAAI
Enhancing Online Reinforcement Learning with Meta-Learned Objective from Offline Data,https://papers.cool/venue/33784@AAAI
Enhancing Multimodal Affective Analysis with Learned Live Comment Features,https://papers.cool/venue/33785@AAAI
The Surprising Effectiveness of Infinite-Width NTKs for Characterizing and Improving Model Training,https://papers.cool/venue/33786@AAAI
Attribute Inference Attacks for Federated Regression Tasks,https://papers.cool/venue/33787@AAAI
How Does the Smoothness Approximation Method Facilitate Generalization for Federated Adversarial Learning?,https://papers.cool/venue/33788@AAAI
Architecture-Aware Learning Curve Extrapolation via Graph Ordinary Differential Equation,https://papers.cool/venue/33789@AAAI
Bayesian Low-Rank Learning (Bella): A Practical Approach to Bayesian Neural Networks,https://papers.cool/venue/33790@AAAI
Towards Unifying Evaluation of Counterfactual Explanations: Leveraging Large Language Models for Human-Centric Assessments,https://papers.cool/venue/33791@AAAI
Combining Priors with Experience: Confidence Calibration Based on Binomial Process Modeling,https://papers.cool/venue/33792@AAAI
ParZC: Parametric Zero-Cost Proxies for Efficient NAS,https://papers.cool/venue/33793@AAAI
"Beyond Mandatory Federations: Balancing Egoism, Utilitarianism and Egalitarianism in Mixed-Motive Games",https://papers.cool/venue/33794@AAAI
DCILP: A Distributed Approach for Large-Scale Causal Structure Learning,https://papers.cool/venue/33795@AAAI
AtomNet: Designing Tiny Models from Operators Under Extreme MCU Constraints,https://papers.cool/venue/33796@AAAI
On the Hardness of Training Deep Neural Networks Discretely,https://papers.cool/venue/33797@AAAI
Rebalancing Multi-Label Class-Incremental Learning,https://papers.cool/venue/33798@AAAI
Sharper Error Bounds in Late Fusion Multi-view Clustering with Eigenvalue Proportion Optimization,https://papers.cool/venue/33799@AAAI
OpenViewer: Openness-Aware Multi-View Learning,https://papers.cool/venue/33800@AAAI
Contrastive Auxiliary Learning with Structure Transformation for Heterogeneous Graphs,https://papers.cool/venue/33801@AAAI
Information-Theoretic Generative Clustering of Documents,https://papers.cool/venue/33802@AAAI
Active Reinforcement Learning Strategies for Offline Policy Improvement,https://papers.cool/venue/33803@AAAI
Sweeping Heterogeneity with Smart MoPs: Mixture of Prompts for LLM Task Adaptation,https://papers.cool/venue/33804@AAAI
Proportionally Fair Matching via Randomized Rounding,https://papers.cool/venue/33805@AAAI
Linking Industry Sectors and Financial Statements: A Hybrid Approach for Company Classification,https://papers.cool/venue/33806@AAAI
OAC: Output-adaptive Calibration for Accurate Post-training Quantization,https://papers.cool/venue/33807@AAAI
Designing Ambiguity Sets for Distributionally Robust Optimization Using Structural Causal Optimal Transport,https://papers.cool/venue/33808@AAAI
Learning Regularization for Graph Inverse Problems,https://papers.cool/venue/33809@AAAI
Causal Discovery by Interventions via Integer Programming,https://papers.cool/venue/33810@AAAI
Free Lunch in the Forest: Functionally-Identical Pruning of Boosted Tree Ensembles,https://papers.cool/venue/33811@AAAI
Deep Generative Model for Mechanical System Configuration Design,https://papers.cool/venue/33812@AAAI
Towards Efficient Collaboration via Graph Modeling in Reinforcement Learning,https://papers.cool/venue/33813@AAAI
Large Language Models Enhanced Personalized Graph Neural Architecture Search in Federated Learning,https://papers.cool/venue/33814@AAAI
3SAT: A Simple Self-Supervised Adversarial Training Framework,https://papers.cool/venue/33815@AAAI
Boosting Fine-Grained Visual Anomaly Detection with Coarse-Knowledge-Aware Adversarial Learning,https://papers.cool/venue/33816@AAAI
Rapid Learning in Constrained Minimax Games with Negative Momentum,https://papers.cool/venue/33817@AAAI
OmniMark: Efficient and Scalable Latent Diffusion Model Fingerprinting,https://papers.cool/venue/33818@AAAI
An Item Is Worth a Prompt: Versatile Image Editing with Disentangled Control,https://papers.cool/venue/33819@AAAI
SADBA: Self-Adaptive Distributed Backdoor Attack Against Federated Learning,https://papers.cool/venue/33820@AAAI
Learning Nash Equilibrium of Markov Potential Games with a Shared Constraint via Primal-Dual Optimization,https://papers.cool/venue/33821@AAAI
Scalable Federated One-Step Multi-View Clustering with Tensorized Regularization,https://papers.cool/venue/33822@AAAI
MPQ-DM: Mixed Precision Quantization for Extremely Low Bit Diffusion Models,https://papers.cool/venue/33823@AAAI
"DUO: Diverse, Uncertain, On-Policy Query Generation and Selection for Reinforcement Learning from Human Feedback",https://papers.cool/venue/33824@AAAI
Incremental Nyström-based Multiple Kernel Clustering,https://papers.cool/venue/33825@AAAI
Universality of Real Minimal Complexity Reservoir,https://papers.cool/venue/33826@AAAI
A Unifying Information-theoretic Perspective on Evaluating Generative Models,https://papers.cool/venue/33827@AAAI
Frequency-Masked Embedding Inference: A Non-Contrastive Approach for Time Series Representation Learning,https://papers.cool/venue/33828@AAAI
Beyond Federated Prototype Learning: Learnable Semantic Anchors with Hyperspherical Contrast for Domain-Skewed Data,https://papers.cool/venue/33829@AAAI
Virtual Nodes Can Help: Tackling Distribution Shifts in Federated Graph Learning,https://papers.cool/venue/33830@AAAI
Discrete Curvature Graph Information Bottleneck,https://papers.cool/venue/33831@AAAI
Bi-Directional Multi-Scale Graph Dataset Condensation via Information Bottleneck,https://papers.cool/venue/33832@AAAI
HYGENE: A Diffusion-Based Hypergraph Generation Method,https://papers.cool/venue/33833@AAAI
Accurate Estimation of Feature Importance Faithfulness for Tree Models,https://papers.cool/venue/33834@AAAI
Scalable Decentralized Algorithms for Online Personalized Mean Estimation,https://papers.cool/venue/33835@AAAI
QuARF: Quality-Adaptive Receptive Fields for Degraded Image Perception,https://papers.cool/venue/33836@AAAI
Bootstrapping Heterogeneous Graph Representation Learning via Large Language Models: A Generalized Approach,https://papers.cool/venue/33837@AAAI
Auto-Regressive Moving Diffusion Models for Time Series Forecasting,https://papers.cool/venue/33838@AAAI
Multimodal Fusion Using Multi-View Domains for Data Heterogeneity in Federated Learning,https://papers.cool/venue/33839@AAAI
FLUE: Streamlined Uncertainty Estimation for Large Language Models,https://papers.cool/venue/33840@AAAI
Asymmetric Reinforcing Against Multi-Modal Representation Bias,https://papers.cool/venue/33841@AAAI
Maintaining Fairness in Logit-based Knowledge Distillation for Class-Incremental Learning,https://papers.cool/venue/33842@AAAI
Extracting Interpretable Task-Specific Circuits from Large Language Models for Faster Inference,https://papers.cool/venue/33843@AAAI
CiTrus: Squeezing Extra Performance out of Low-data Bio-signal Transfer Learning,https://papers.cool/venue/33844@AAAI
Personalized Clustering via Targeted Representation Learning,https://papers.cool/venue/33845@AAAI
Learning Physics Informed Neural ODEs with Partial Measurements,https://papers.cool/venue/33846@AAAI
Auditing and Enforcing Conditional Fairness via Optimal Transport,https://papers.cool/venue/33847@AAAI
"Queries, Representation & Detection: The Next 100 Model Fingerprinting Schemes",https://papers.cool/venue/33848@AAAI
An Optimal Transport-based Latent Mixer for Robust Multi-modal Learning,https://papers.cool/venue/33849@AAAI
Out-of-Distribution Detection with Prototypical Outlier Proxy,https://papers.cool/venue/33850@AAAI
Evolutionary Large Language Model for Automated Feature Transformation,https://papers.cool/venue/33851@AAAI
DivGCL: A Graph Contrastive Learning Model for Diverse Recommendation,https://papers.cool/venue/33852@AAAI
Conformal Prediction for Partial Label Learning,https://papers.cool/venue/33853@AAAI
Efficient Graph Bandit Learning with Side-Observations and Switching Constraints,https://papers.cool/venue/33854@AAAI
Offline Safe Reinforcement Learning Using Trajectory Classification,https://papers.cool/venue/33855@AAAI
Neural Temporal Point Processes for Forecasting Directional Relations in Evolving Hypergraphs,https://papers.cool/venue/33856@AAAI
Deep Representation Learning for Forecasting Recursive and Multi-Relational Events in Temporal Networks,https://papers.cool/venue/33857@AAAI
On Oversquashing in Graph Neural Networks Through the Lens of Dynamical Systems,https://papers.cool/venue/33858@AAAI
ADELA: Accelerating Evolutionary Design of Machine Learning Pipelines with the Accompanying Surrogate Model,https://papers.cool/venue/33859@AAAI
Heterogeneous Graph Neural Network on Semantic Tree,https://papers.cool/venue/33860@AAAI
Structure-Adaptive Multi-View Graph Clustering for Remote Sensing Data,https://papers.cool/venue/33861@AAAI
Capture Global Feature Statistics for One-Shot Federated Learning,https://papers.cool/venue/33862@AAAI
Enhancing Multivariate Time-Series Domain Adaptation via Contrastive Frequency Graph Discovery and Language-Guided Adversary Alignment,https://papers.cool/venue/33863@AAAI
Exploring Vacant Classes in Label-Skewed Federated Learning,https://papers.cool/venue/33864@AAAI
A New Federated Learning Framework Against Gradient Inversion Attacks,https://papers.cool/venue/33865@AAAI
Federated Causally Invariant Feature Learning,https://papers.cool/venue/33866@AAAI
Bridging the Gap for Test-Time Multimodal Sentiment Analysis,https://papers.cool/venue/33867@AAAI
A Wander Through the Multimodal Landscape: Efficient Transfer Learning via Low-rank Sequence Multimodal Adapter,https://papers.cool/venue/33868@AAAI
CFDM: Contrastive Fusion and Disambiguation for Multi-View Partial-Label Learning,https://papers.cool/venue/33869@AAAI
Who’s the (Multi-)Fairest of Them All: Rethinking Interpolation-Based Data Augmentation Through the Lens of Multicalibration,https://papers.cool/venue/33870@AAAI
Diffusion Model Patching via Mixture-of-Prompts,https://papers.cool/venue/33871@AAAI
RegMixMatch: Optimizing Mixup Utilization in Semi-Supervised Learning,https://papers.cool/venue/33872@AAAI
DrugHash: Hashing Based Contrastive Learning for Virtual Screening,https://papers.cool/venue/33873@AAAI
Scalable Acceleration for Classification-Based Derivative-Free Optimization,https://papers.cool/venue/33874@AAAI
Content-aware Balanced Spectrum Encoding in Masked Modeling for Time Series Classification,https://papers.cool/venue/33875@AAAI
Uncertainty-Aware Global-View Reconstruction for Multi-View Multi-Label Feature Selection,https://papers.cool/venue/33876@AAAI
DCHM: Dynamic Collaboration of Heterogeneous Models Through Isomerism Learning in a Blockchain-Powered Federated Learning Framework,https://papers.cool/venue/33877@AAAI
FedAA: A Reinforcement Learning Perspective on Adaptive Aggregation for Fair and Robust Federated Learning,https://papers.cool/venue/33878@AAAI
Geolocation Representation from Large Language Models Are Generic Enhancers for Spatio-Temporal Learning,https://papers.cool/venue/33879@AAAI
GLAM: Global-Local Variation Awareness in Mamba-based World Model,https://papers.cool/venue/33880@AAAI
Gradient-Based Sample Selection for Black-Box Universal Domain Adaptation,https://papers.cool/venue/33881@AAAI
MARS: Mixture of Auto-Regressive Models for Fine-grained Text-to-image Synthesis,https://papers.cool/venue/33882@AAAI
Target Semantics Clustering via Text Representations for Robust Universal Domain Adaptation,https://papers.cool/venue/33883@AAAI
CAMH: Advancing Model Hijacking Attack in Machine Learning,https://papers.cool/venue/33884@AAAI
Differential Alignment for Domain Adaptive Object Detection,https://papers.cool/venue/33885@AAAI
Highly Parallelized Reinforcement Learning Training with Relaxed Assignment Dependencies,https://papers.cool/venue/33886@AAAI
Bi-Level Optimization for Semi-Supervised Learning with Pseudo-Labeling,https://papers.cool/venue/33887@AAAI
DeepSN: A Sheaf Neural Framework for Influence Maximization,https://papers.cool/venue/33888@AAAI
Generalization Analysis for Deep Contrastive Representation Learning,https://papers.cool/venue/33889@AAAI
Zeroth-Order Methods for Nonconvex Stochastic Problems with Decision-Dependent Distributions,https://papers.cool/venue/33890@AAAI
Pre-Training Graph Neural Networks on Molecules by Using Subgraph-Conditioned Graph Information Bottleneck,https://papers.cool/venue/33891@AAAI
Data Augmentation for Instruction Following Policies via Trajectory Segmentation,https://papers.cool/venue/33892@AAAI
KernelMatmul: Scaling Gaussian Processes to Large Time Series,https://papers.cool/venue/33893@AAAI
Multimodal Promptable Token Merging for Diffusion Models,https://papers.cool/venue/33894@AAAI
Self-Attentive Spatio-Temporal Calibration for Precise Intermediate Layer Matching in ANN-to-SNN Distillation,https://papers.cool/venue/33895@AAAI
A Deep Probabilistic Framework for Continuous Time Dynamic Graph Generation,https://papers.cool/venue/33896@AAAI
Structural Entropy Guided Unsupervised Graph Out-Of-Distribution Detection,https://papers.cool/venue/33897@AAAI
Adaptive Multimodal Fusion: Dynamic Attention Allocation for Intent Recognition,https://papers.cool/venue/33898@AAAI
An Information-theoretic Multi-task Representation Learning Framework for Natural Language Understanding,https://papers.cool/venue/33899@AAAI
Unsupervised Kernel-based Multi-view Feature Selection with Robust Self-representation and Binary Hashing,https://papers.cool/venue/33900@AAAI
Large Language Model Meets Graph Neural Network in Knowledge Distillation,https://papers.cool/venue/33901@AAAI
Self-supervised Trusted Contrastive Multi-view Clustering with Uncertainty Refined,https://papers.cool/venue/33902@AAAI
Multi-aspect Self-guided Deep Information Bottleneck for Multi-modal Clustering,https://papers.cool/venue/33903@AAAI
GSDiff: Synthesizing Vector Floorplans via Geometry-enhanced Structural Graph Generation,https://papers.cool/venue/33904@AAAI
Efficient Rectification of Neuro-Symbolic Reasoning Inconsistencies by Abductive Reflection,https://papers.cool/venue/33905@AAAI
Stability and Generalization of Zeroth-Order Decentralized Stochastic Gradient Descent with Changing Topology,https://papers.cool/venue/33906@AAAI
Transfer Learning Meets Functional Linear Regression: No Negative Transfer Under Posterior Drift,https://papers.cool/venue/33907@AAAI
Adaptive Multi-Scale Decomposition Framework for Time Series Forecasting,https://papers.cool/venue/33908@AAAI
R-DTI: Drug Target Interaction Prediction Based on Second-Order Relevance Exploration,https://papers.cool/venue/33909@AAAI
TinyFoA: Memory Efficient Forward-Only Algorithm for On-Device Learning,https://papers.cool/venue/33910@AAAI
Multi-view Evidential Learning-based Medical Image Segmentation,https://papers.cool/venue/33911@AAAI
PA3Fed: Period-Aware Adaptive Aggregation for Improved Federated Learning,https://papers.cool/venue/33912@AAAI
TCAQ-DM: Timestep-Channel Adaptive Quantization for Diffusion Models,https://papers.cool/venue/33913@AAAI
Trusted Unified Feature-Neighborhood Dynamics for Multi-View Classification,https://papers.cool/venue/33914@AAAI
CUQDS: Conformal Uncertainty Quantification Under Distribution Shift for Trajectory Prediction,https://papers.cool/venue/33915@AAAI
GBRIP: Granular Ball Representation for Imbalanced Partial Label Learning,https://papers.cool/venue/33916@AAAI
Analytical-Chemistry-Informed Transformer for Infrared Spectra Modeling,https://papers.cool/venue/33917@AAAI
Enhance Vision-Language Alignment with Noise,https://papers.cool/venue/33918@AAAI
GapMatch: Bridging Instance and Model Perturbations for Enhanced Semi-Supervised Medical Image Segmentation,https://papers.cool/venue/33919@AAAI
Structural Entropy Guided Probabilistic Coding,https://papers.cool/venue/33920@AAAI
Graph Mixture of Experts and Memory-augmented Routers for Multivariate Time Series Anomaly Detection,https://papers.cool/venue/33921@AAAI
Adaptive Prompt-Based Semantic Embedding with Inspire Potential of Implicit Knowledge for Cross-Modal Retrieval,https://papers.cool/venue/33922@AAAI
SoLA: Leveraging Soft Activation Sparsity and Low-Rank Decomposition for Large Language Model Compression,https://papers.cool/venue/33923@AAAI
TIME-FS: Joint Learning of Tensorial Incomplete Multi-View Unsupervised Feature Selection and Missing-View Imputation,https://papers.cool/venue/33924@AAAI
Does GCL Need a Large Number of Negative Samples? Enhancing Graph Contrastive Learning with Effective and Efficient Negative Sampling,https://papers.cool/venue/33925@AAAI
TimeDP: Learning to Generate Multi-Domain Time Series with Domain Prompts,https://papers.cool/venue/33926@AAAI
